,Unnamed: 0,Text,Source,cleaned_text,Topics,Labels
1328,1328,@meh6000‍ foucault was a liberal and you are gay!,Gab,  foucault was a liberal and you are gay ,1,Recruitment
1329,1329,Foreign? WTF!!! He's Mooslime dumbasses!,Gab,foreign  wtf    he s mooslime dumbasses ,0,Radicalization
1330,1330,"Courtest AOSHQ, Pensacola women's march bans pink pussy hats because not all women have pussies and whatever they do have isn't always pink. On the outside. They're all pink on the inside. But the inside is outside of politics. Anyway:  http://bit.ly/2Dn47zp  ",Gab,courtest aoshq  pensacola women s march bans pink pussy hats because not all women have pussies and whatever they do have isn t always pink  on the outside  they re all pink on the inside  but the inside is outside of politics  anyway      ,0,Radicalization
1331,1331,"Invite goat fuckers in, expect goat fucker problems.",Gab,invite goat fuckers in  expect goat fucker problems ,1,Recruitment
1332,1332,"Lengthy, But well worth the read! ",Gab,lengthy  but well worth the read  ,0,Radicalization
1333,1333,send his ass to judge Judy,Gab,send his ass to judge judy,0,Radicalization
1334,1334,That's the answer you Roman Catholic Nazi scum always have for your enemies.  You losers never change your tune.,Gab,that s the answer you roman catholic nazi scum always have for your enemies   you losers never change your tune ,0,Radicalization
1335,1335,"CNN's Bakari Sellers: Kanye West Is What Happens When Negroes Don't Read -- Candice Owens @RealCandaceO Offers $100,000 for Debate (VIDEO) Looks like the ""identity politics"" isn't going to work anymore for democrats. ",Gab,cnn s bakari sellers  kanye west is what happens when negroes don t read    candice owens   offers          for debate  video  looks like the  identity politics  isn t going to work anymore for democrats  ,0,Radicalization
1336,1336,"Fuck Mueller is right..Crooked,  stupid bastard..He's lining his and his dem lawyer buddies pocket$ with our tax money...MILLION$..Fire that fuck..",Gab,fuck mueller is right  crooked   stupid bastard  he s lining his and his dem lawyer buddies pocket  with our tax money   million   fire that fuck  ,1,Recruitment
1337,1337,Nice false equivalency you cretinous niggerstain. ,Gab,nice false equivalency you cretinous niggerstain  ,1,Recruitment
1338,1338,It's not the beat cops! It's the ASSHOLE Mayor deBlasio! ,Gab,it s not the beat cops  it s the asshole mayor deblasio  ,1,Recruitment
1339,1339,"No, my argument is that the Earth should open up and swallow the universities into Hell where they belong, and the taxpayer liberated from funding this nonsense. My other argument, however, is that crying that people should be fired for what they say is leftist nonsense.",Gab,no  my argument is that the earth should open up and swallow the universities into hell where they belong  and the taxpayer liberated from funding this nonsense  my other argument  however  is that crying that people should be fired for what they say is leftist nonsense ,0,Radicalization
1340,1340,Castrate him then send him back from where he came from! If people cant respect our laws and our culture IN OUR COUNTRY THEY SHOULD FUCK OFF!,Gab,castrate him then send him back from where he came from  if people cant respect our laws and our culture in our country they should fuck off ,0,Radicalization
1341,1341,"Getting off scott free.and I've been so hoping he would end up in prison along with his fellow liberal criminals Obama and Hillary and many other of his felonious co-horts over the past 50 years. I despise this traitorous bastard, he sold out my brothers in Viet Nam and got away with it. He has a hot reservation in Hell waiting for him.",Gab,getting off scott free and i ve been so hoping he would end up in prison along with his fellow liberal criminals obama and hillary and many other of his felonious co horts over the past    years  i despise this traitorous bastard  he sold out my brothers in viet nam and got away with it  he has a hot reservation in hell waiting for him ,0,Radicalization
1342,1342,"Fill this on your way out, kunt.",Gab,fill this on your way out  kunt ,0,Radicalization
1343,1343,She looks like what a chihuahua would shit out after eating used tampons.,Gab,she looks like what a chihuahua would shit out after eating used tampons ,0,Radicalization
1344,1344,"The difference between mgtow and feminist is that most mgtow men, typical betas that they are, don't tend to be raging homosexuals, whereas feminist are commonly seen wearing blue hair and humping on the legs of other women, and are aggressively violent toward both men and other women.",Gab,the difference between mgtow and feminist is that most mgtow men  typical betas that they are  don t tend to be raging homosexuals  whereas feminist are commonly seen wearing blue hair and humping on the legs of other women  and are aggressively violent toward both men and other women ,0,Radicalization
1345,1345,Him being a faggot is an argument against him. Faggots are disgusting and degenerate. ,Gab,him being a faggot is an argument against him  faggots are disgusting and degenerate  ,1,Recruitment
1346,1346,The only thing comparable in stupidity to a liberal is a white nationalist.,Gab,the only thing comparable in stupidity to a liberal is a white nationalist ,1,Recruitment
1347,1347,Keep Fighting the Good fight Tommy ! ,Gab,keep fighting the good fight tommy   ,0,Radicalization
1348,1348,We need em.  Too many brainwashed dumbfucks who wont even acknowledge the plain truth before it gets so bad that their neighbors are trying to eat their dogs  ,Gab,we need em   too many brainwashed dumbfucks who wont even acknowledge the plain truth before it gets so bad that their neighbors are trying to eat their dogs  ,0,Radicalization
1349,1349,I see NRA ads everyday on Youtube. ,Gab,i see nra ads everyday on youtube  ,1,Recruitment
1350,1350,Justifying the use of the word 'monkey' is just playing by the Left's rules. They  should apologize for playing the race card so often that it's worn out.,Gab,justifying the use of the word  monkey  is just playing by the left s rules  they  should apologize for playing the race card so often that it s worn out ,0,Radicalization
1351,1351,"Israeli Terror Campaign is a reaction +Media Op, live with Islam you'll come to realise it. ",Gab,israeli terror campaign is a reaction  media op  live with islam you ll come to realise it  ,1,Recruitment
1352,1352,Great more fking Kenyans? What has EVER been improved with MORE Kenyans?,Gab,great more fking kenyans  what has ever been improved with more kenyans ,2,Propaganda
1353,1353,This is the amount of money necessary to buy toilet paper in #Venezuela. It's probably cheaper to use cash to wipe your ass.,Gab,this is the amount of money necessary to buy toilet paper in  venezuela  it s probably cheaper to use cash to wipe your ass ,0,Radicalization
1354,1354,I wouldn't be too surprised if Luke started interrogating random white kids in a chemotherapy ward.,Gab,i wouldn t be too surprised if luke started interrogating random white kids in a chemotherapy ward ,0,Radicalization
1355,1355,"While I despise everything they represent, Dems make GOP look dumber than they are. They signed up hundreds of thousands of voters today in the anti-gun marches. Where r the supporters of our right to bear arms? Why aren't we taking over our cities & registering young voters.  GOP EQUALS BULLSHIT.",Gab,while i despise everything they represent  dems make gop look dumber than they are  they signed up hundreds of thousands of voters today in the anti gun marches  where r the supporters of our right to bear arms  why aren t we taking over our cities   registering young voters   gop equals bullshit ,0,Radicalization
